user_id.$oid,audio_rating,playing_rating,video_rating,metrics_streamer_video_frames_count,metrics_streamer_video_adapt_count,metrics_streamer_video_adapt_stddev,metrics_streamer_video_adapt_min,metrics_streamer_video_adapt_max,metrics_streamer_video_adapt_sum,metrics_streamer_video_adapt_999%,metrics_streamer_video_adapt_99%,metrics_streamer_video_adapt_median,metrics_streamer_video_adapt_75%,metrics_streamer_video_adapt_95%,metrics_streamer_video_adapt_mean,metrics_streamer_video_encode_count,metrics_streamer_video_encode_stddev,metrics_streamer_video_encode_min,metrics_streamer_video_encode_max,metrics_streamer_video_encode_sum,metrics_streamer_video_encode_999%,metrics_streamer_video_encode_99%,metrics_streamer_video_encode_median,metrics_streamer_video_encode_75%,metrics_streamer_video_encode_95%,metrics_streamer_video_encode_mean,metrics_streamer_video_grab_count,metrics_streamer_video_grab_stddev,metrics_streamer_video_grab_min,metrics_streamer_video_grab_max,metrics_streamer_video_grab_sum,metrics_streamer_video_grab_999%,metrics_streamer_video_grab_99%,metrics_streamer_video_grab_median,metrics_streamer_video_grab_75%,metrics_streamer_video_grab_95%,metrics_streamer_video_grab_mean,metrics_streamer_audio_encode_count,metrics_streamer_audio_encode_stddev,metrics_streamer_audio_encode_min,metrics_streamer_audio_encode_max,metrics_streamer_audio_encode_sum,metrics_streamer_audio_encode_999%,metrics_streamer_audio_encode_99%,metrics_streamer_audio_encode_median,metrics_streamer_audio_encode_75%,metrics_streamer_audio_encode_95%,metrics_streamer_audio_encode_mean,metrics_streamer_audio_frames_count,metrics_streamer_audio_grab_count,metrics_streamer_audio_grab_stddev,metrics_streamer_audio_grab_min,metrics_streamer_audio_grab_max,metrics_streamer_audio_grab_sum,metrics_streamer_audio_grab_999%,metrics_streamer_audio_grab_99%,metrics_streamer_audio_grab_median,metrics_streamer_audio_grab_75%,metrics_streamer_audio_grab_95%,metrics_streamer_audio_grab_mean,metrics_streamer_audio_adapt_count,metrics_streamer_audio_adapt_stddev,metrics_streamer_audio_adapt_min,metrics_streamer_audio_adapt_max,metrics_streamer_audio_adapt_sum,metrics_streamer_audio_adapt_999%,metrics_streamer_audio_adapt_99%,metrics_streamer_audio_adapt_median,metrics_streamer_audio_adapt_75%,metrics_streamer_audio_adapt_95%,metrics_streamer_audio_adapt_mean,metrics_client_audio_latency_count,metrics_client_audio_latency_stddev,metrics_client_audio_latency_min,metrics_client_audio_latency_max,metrics_client_audio_latency_sum,metrics_client_audio_latency_999%,metrics_client_audio_latency_99%,metrics_client_audio_latency_median,metrics_client_audio_latency_75%,metrics_client_audio_latency_95%,metrics_client_audio_latency_mean,metrics_client_audio_jitter_count,metrics_client_audio_jitter_stddev,metrics_client_audio_jitter_min,metrics_client_audio_jitter_max,metrics_client_audio_jitter_sum,metrics_client_audio_jitter_999%,metrics_client_audio_jitter_99%,metrics_client_audio_jitter_median,metrics_client_audio_jitter_75%,metrics_client_audio_jitter_95%,metrics_client_audio_jitter_mean,metrics_client_audio_pkt_total_count,metrics_client_audio_receive_interval_count,metrics_client_audio_receive_interval_stddev,metrics_client_audio_receive_interval_min,metrics_client_audio_receive_interval_max,metrics_client_audio_receive_interval_sum,metrics_client_audio_receive_interval_999%,metrics_client_audio_receive_interval_99%,metrics_client_audio_receive_interval_median,metrics_client_audio_receive_interval_75%,metrics_client_audio_receive_interval_95%,metrics_client_audio_receive_interval_mean,metrics_client_audio_decoding_count,metrics_client_audio_decoding_stddev,metrics_client_audio_decoding_min,metrics_client_audio_decoding_max,metrics_client_audio_decoding_sum,metrics_client_audio_decoding_999%,metrics_client_audio_decoding_99%,metrics_client_audio_decoding_median,metrics_client_audio_decoding_75%,metrics_client_audio_decoding_95%,metrics_client_audio_decoding_mean,metrics_client_audio_rendering_count,metrics_client_audio_rendering_stddev,metrics_client_audio_rendering_min,metrics_client_audio_rendering_max,metrics_client_audio_rendering_sum,metrics_client_audio_rendering_999%,metrics_client_audio_rendering_99%,metrics_client_audio_rendering_median,metrics_client_audio_rendering_75%,metrics_client_audio_rendering_95%,metrics_client_audio_rendering_mean,metrics_client_audio_rate_count,metrics_client_audio_rate_stddev,metrics_client_audio_rate_min,metrics_client_audio_rate_max,metrics_client_audio_rate_sum,metrics_client_audio_rate_999%,metrics_client_audio_rate_99%,metrics_client_audio_rate_median,metrics_client_audio_rate_75%,metrics_client_audio_rate_95%,metrics_client_audio_rate_mean,metrics_client_audio_bytes_rcv_count,metrics_client_audio_pkt_lost_count,metrics_client_audio_bitrate_count,metrics_client_audio_bitrate_stddev,metrics_client_audio_bitrate_min,metrics_client_audio_bitrate_max,metrics_client_audio_bitrate_sum,metrics_client_audio_bitrate_999%,metrics_client_audio_bitrate_99%,metrics_client_audio_bitrate_median,metrics_client_audio_bitrate_75%,metrics_client_audio_bitrate_95%,metrics_client_audio_bitrate_mean,metrics_client_video_latency_count,metrics_client_video_latency_stddev,metrics_client_video_latency_min,metrics_client_video_latency_max,metrics_client_video_latency_sum,metrics_client_video_latency_999%,metrics_client_video_latency_99%,metrics_client_video_latency_median,metrics_client_video_latency_75%,metrics_client_video_latency_95%,metrics_client_video_latency_mean,metrics_client_video_jitter_count,metrics_client_video_jitter_stddev,metrics_client_video_jitter_min,metrics_client_video_jitter_max,metrics_client_video_jitter_sum,metrics_client_video_jitter_999%,metrics_client_video_jitter_99%,metrics_client_video_jitter_median,metrics_client_video_jitter_75%,metrics_client_video_jitter_95%,metrics_client_video_jitter_mean,metrics_client_video_pkt_total_count,metrics_client_video_receive_interval_count,metrics_client_video_receive_interval_stddev,metrics_client_video_receive_interval_min,metrics_client_video_receive_interval_max,metrics_client_video_receive_interval_sum,metrics_client_video_receive_interval_999%,metrics_client_video_receive_interval_99%,metrics_client_video_receive_interval_median,metrics_client_video_receive_interval_75%,metrics_client_video_receive_interval_95%,metrics_client_video_receive_interval_mean,metrics_client_video_decoding_count,metrics_client_video_decoding_stddev,metrics_client_video_decoding_min,metrics_client_video_decoding_max,metrics_client_video_decoding_sum,metrics_client_video_decoding_999%,metrics_client_video_decoding_99%,metrics_client_video_decoding_median,metrics_client_video_decoding_75%,metrics_client_video_decoding_95%,metrics_client_video_decoding_mean,metrics_client_video_rendering_count,metrics_client_video_rendering_stddev,metrics_client_video_rendering_min,metrics_client_video_rendering_max,metrics_client_video_rendering_sum,metrics_client_video_rendering_999%,metrics_client_video_rendering_99%,metrics_client_video_rendering_median,metrics_client_video_rendering_75%,metrics_client_video_rendering_95%,metrics_client_video_rendering_mean,metrics_client_video_rate_count,metrics_client_video_rate_stddev,metrics_client_video_rate_min,metrics_client_video_rate_max,metrics_client_video_rate_sum,metrics_client_video_rate_999%,metrics_client_video_rate_99%,metrics_client_video_rate_median,metrics_client_video_rate_75%,metrics_client_video_rate_95%,metrics_client_video_rate_mean,metrics_client_video_bytes_rcv_count,metrics_client_video_pkt_lost_count,metrics_client_video_bitrate_count,metrics_client_video_bitrate_stddev,metrics_client_video_bitrate_min,metrics_client_video_bitrate_max,metrics_client_video_bitrate_sum,metrics_client_video_bitrate_999%,metrics_client_video_bitrate_99%,metrics_client_video_bitrate_median,metrics_client_video_bitrate_75%,metrics_client_video_bitrate_95%,metrics_client_video_bitrate_mean,duration,wait_duration,estimated_wait_duration,stop_kind,status
590c27c3b25b2340027200d8,5,5,5,1820,3,1.414213562,0,0,6,3,3,3,3,3,2,3,1.414213562,0,0,6,3,3,3,3,3,2,3,1103.557983,0,0,2347,2343,2343,2,2343,2343,782.3333333,3,0,0,0,0,0,0,0,0,0,0,3002,3,1.414213562,0,0,6,3,3,3,3,3,2,3,0,0,0,0,0,0,0,0,0,0,1,0,60,60,60,60,60,60,60,60,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4725,4725,4725,4725,4725,4725,4725,4725,4725,1,0,1218,1218,1218,1218,1218,1218,1218,1218,1218,1,0,0,0,0,0,0,0,0,0,0,1,0,199,199,199,199,199,199,199,199,199,0,4073301725,1,0,0,0,0,0,0,0,0,0,0,1,0,64,64,64,64,64,64,64,64,64,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7420,7420,7420,7420,7420,7420,7420,7420,7420,1,0,31681,31681,31681,31681,31681,31681,31681,31681,31681,1,0,611,611,611,611,611,611,611,611,611,1,0,0,0,0,0,0,0,0,0,0,0,1959715190,1,0,0,0,0,0,0,0,0,0,0,116,19,30,streamer,ended
590c27c3b25b2340027200d8,4,4,3,2721,4,0.433012702,0,0,17,5,5,4,4.75,5,4.25,4,0.866025404,0,0,18,5,5,5,5,5,4.5,4,1.732050808,0,0,20,6,6,6,6,6,5,4,0,0,0,0,0,0,0,0,0,0,4494,4,0.433012702,0,0,1,1,1,0,0.75,1,0.25,4,0,0,0,0,0,0,0,0,0,0,2,24,14,62,76,62,62,38,62,62,38,2,0,0,0,0,0,0,0,0,0,0,0,2,2394,5,4793,4798,4793,4793,2399,4793,4793,2399,2,428.5,345,1202,1547,1202,1202,773.5,1202,1202,773.5,2,0,0,0,0,0,0,0,0,0,0,2,42435,192,85062,85254,85062,85062,42627,85062,85062,42627,0,1319780356,2,0,0,0,0,0,0,0,0,0,0,2,20,38,78,116,78,78,58,78,78,58,2,0,0,0,0,0,0,0,0,0,0,0,2,3757,13,7527,7540,7527,7527,3770,7527,7527,3770,2,9131.5,13342,31605,44947,31605,31605,22473.5,31605,31605,22473.5,2,191,309,691,1000,691,691,500,691,691,500,2,37.5,0,75,75,75,75,37.5,75,75,37.5,0,3204447018,2,0,0,0,0,0,0,0,0,0,0,137,14,30,streamer,ended
59c265c0ec46ca6b152b0229,3,3,3,9093,11,0.574959575,0,0,13,3,3,1,1,3,1.181818182,11,1.776801844,0,0,27,8,8,2,2,8,2.454545455,11,0,0,0,11,1,1,1,1,1,1,11,0,0,0,0,0,0,0,0,0,0,15003,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,0.489897949,31,32,157,32,32,31,32,32,31.4,5,244.8236917,8394,9028,42748,9028,9028,8398,8779.5,9028,8549.6,0,5,0,19,19,95,19,19,19,19,19,19,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,6.85857128,47997,48011,240013,48011,48011,47997,48011,48011,48002.6,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0.8,4,6,22,6,6,4,5,6,4.4,5,2856.909197,2423,10059,39981,10059,10059,9091,10046.5,10059,7996.2,0,5,0.489897949,32,33,162,33,33,32,33,33,32.4,5,0.748331477,1,3,9,3,3,2,2.5,3,1.8,5,0,0,0,0,0,0,0,0,0,0,5,0,30,30,150,30,30,30,30,30,30,0,0,5,0,0,0,0,0,0,0,0,0,0,352,28,30,game,ended
590c27c3b25b2340027200d8,5,5,5,4548,6,0.372677996,0,0,25,5,5,4,4.25,5,4.166666667,6,1.118033989,0,0,27,6,6,5,5.25,6,4.5,6,1.247219129,0,0,22,5,5,4,4.25,5,3.666666667,6,0,0,0,0,0,0,0,0,0,0,7502,6,1.863389981,0,0,25,5,5,5,5,5,4.166666667,6,0,0,0,0,0,0,0,0,0,0,3,23.32857094,9,62,88,62,62,17,62,62,29.33333333,3,0,0,0,0,0,0,0,0,0,0,0,3,2293.854398,5,4871,4881,4871,4871,5,4871,4871,1627,3,403.7097417,283,1180,1834,1180,1180,371,1180,1180,611.3333333,3,0,0,0,0,0,0,0,0,0,0,3,43591.26072,197,94332,185438,94332,94332,90909,94332,94332,61812.66667,0,1775741482,3,0,0,0,0,0,0,0,0,0,0,3,23.62672686,16,68,104,68,68,20,68,68,34.66666667,3,0,0,0,0,0,0,0,0,0,0,0,3,3601.530539,13,7653,7679,7653,7653,13,7653,7653,2559.666667,3,8600.540564,13298,31547,58152,31547,31547,13307,31547,31547,19384,3,184.4999247,277,678,1252,678,678,297,678,678,417.3333333,3,34.65063732,0,74,147,74,74,73,74,74,49,0,2734492843,3,0,0,0,0,0,0,0,0,0,0,189,14,30,streamer,ended
590c27c3b25b2340027200d8,5,5,5,18184,21,0.212958855,0,0,85,5,5,4,4,4.9,4.047619048,21,0.872871561,0,0,105,6,6,5,6,6,5,21,0.638876565,0,0,81,4,4,4,4,4,3.857142857,21,0,0,0,0,0,0,0,0,0,0,30004,21,0.638876565,0,0,60,3,3,3,3,3,2.857142857,21,0,0,0,0,0,0,0,0,0,0,10,13.13773192,14,59,200,59,59,15,17.25,59,20,10,0,0,0,0,0,0,0,0,0,0,0,10,1495.000067,4,4988,5030,4988,4988,5,5,4988,503,10,281.3980099,246,1229,3906,1229,1229,315,328.5,1229,390.6,10,0,0,0,0,0,0,0,0,0,0,10,28581.63396,192,96096,858055,96096,96096,95841.5,96028.75,96096,85805.5,0,1762505072,10,0,0,0,0,0,0,0,0,0,0,10,14.32794472,20,68,251,68,68,20,20.75,68,25.1,10,0,0,0,0,0,0,0,0,0,0,0,10,2345.4,13,7831,7948,7831,7831,13,13,7831,794.8,10,5492.394004,13312,31646,151689,31646,31646,13341,13357,31646,15168.9,10,121.0123961,225,658,3000,658,658,257,288.75,658,300,10,21.93535958,0,74,658,74,74,73,73,74,65.8,0,2857002590,10,0,0,0,0,0,0,0,0,0,0,649,14,30,streamer,ended
590c27c3b25b2340027200d8,5,5,5,1818,3,2.828427125,0,0,18,10,10,4,10,10,6,3,11.55662388,0,0,38,29,29,5,29,29,12.66666667,3,4.027681991,0,0,25,14,14,6,14,14,8.333333333,3,0,0,0,0,0,0,0,0,0,0,3002,3,0.942809042,0,0,2,2,2,0,2,2,0.666666667,3,4.714045208,0,0,10,10,10,0,10,10,3.333333333,1,0,47,47,47,47,47,47,47,47,47,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1041,1041,1041,1041,1041,1041,1041,1041,1041,1,0,734,734,734,734,734,734,734,734,734,1,0,0,0,0,0,0,0,0,0,0,1,0,914,914,914,914,914,914,914,914,914,0,4289657315,1,0,0,0,0,0,0,0,0,0,0,1,0,72,72,72,72,72,72,72,72,72,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1635,1635,1635,1635,1635,1635,1635,1635,1635,1,0,32119,32119,32119,32119,32119,32119,32119,32119,32119,1,0,341,341,341,341,341,341,341,341,341,1,0,1,1,1,1,1,1,1,1,1,0,2161812308,1,0,0,0,0,0,0,0,0,0,0,109,60,30,streamer,ended
590c27c3b25b2340027200d8,5,5,5,4543,6,0.471404521,0,0,26,5,5,4,5,5,4.333333333,6,1.105541597,0,0,26,5,5,5,5,5,4.333333333,6,1.462494065,0,0,25,5,5,5,5,5,4.166666667,6,0,0,0,0,0,0,0,0,0,0,7503,6,0.372677996,0,0,5,1,1,1,1,1,0.833333333,6,0,0,0,0,0,0,0,0,0,0,3,25.57342371,11,68,96,68,68,17,68,68,32,3,0,0,0,0,0,0,0,0,0,0,0,3,528.6803277,4,1126,1135,1126,1126,5,1126,1126,378.3333333,3,129.7792998,184,500,1056,500,500,372,500,500,352,3,0,0,0,0,0,0,0,0,0,0,3,43574.61195,852,96038,187157,96038,96038,90267,96038,96038,62385.66667,0,4149017434,3,0,0,0,0,0,0,0,0,0,0,3,19.32758535,29,70,128,70,70,29,70,70,42.66666667,3,0,0,0,0,0,0,0,0,0,0,0,3,827.314934,13,1768,1794,1768,1768,13,1768,1768,598,3,8752.449346,13454,32076,59095,32076,32076,13565,32076,32076,19698.33333,3,95.22721366,154,357,667,357,357,156,357,357,222.3333333,3,33.9411255,1,73,147,73,73,73,73,73,49,0,3893594126,3,0,0,0,0,0,0,0,0,0,0,193,14,30,streamer,ended
590c27c3b25b2340027200de,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,40,30,game,ended
590c27c3b25b2340027200d6,4,4,5,18003,11,0.287479787,0,0,45,5,5,4,4,5,4.090909091,11,0.287479787,0,0,23,3,3,2,2,3,2.090909091,11,1.748671278,0,0,64,7,7,7,7,7,5.818181818,11,0,0,0,0,0,0,0,0,0,0,14966,11,0.287479787,0,0,1,1,1,0,0,1,0.090909091,11,0,0,0,0,0,0,0,0,0,0,11,27.53960334,0,98,302,98,98,20,38,98,27.45454545,11,6246.323498,2935,20110,74846,20110,20110,3472,7917,20110,6804.181818,0,11,0.642824347,19,21,216,21,21,20,20,21,19.63636364,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,1031.78551,44513,48567,525002,48567,48567,48000,48067,48567,47727.45455,0,0,11,0,0,0,0,0,0,0,0,0,0,11,8.574418998,4,34,94,34,34,5,7,34,8.545454545,11,8167.66589,3496,32423,85172,32423,32423,4178,9088,32423,7742.909091,0,11,0.738548946,15,18,176,18,18,16,16,18,16,11,0.935966376,1,4,24,4,4,2,2,4,2.181818182,11,0.616575453,1,3,14,3,3,1,1,3,1.272727273,11,7.413412014,39,63,631,63,63,60,61,63,57.36363636,0,0,11,0,0,0,0,0,0,0,0,0,0,341,54,60,client_disc,ended
590c27c3b25b2340027200d8,5,2,5,14959,9,0.314269681,0,0,37,5,5,4,4,5,4.111111111,9,0.314269681,0,0,19,3,3,2,2,3,2.111111111,9,1.257078722,0,0,41,5,5,5,5,5,4.555555556,9,0,0,0,0,0,0,0,0,0,0,12002,9,2.199887764,0,0,56,7,7,7,7,7,6.222222222,9,0,0,0,0,0,0,0,0,0,0,4,4.949747468,4,17,48,17,17,13.5,16.5,17,12,4,0,0,0,0,0,0,0,0,0,0,0,4,710.7182986,4,1646,1660,1646,1646,5,1235.75,1646,415,4,197.058367,173,653,1252,653,653,213,545,653,313,4,0,0,0,0,0,0,0,0,0,0,4,40651.16039,583,96541,283822,96541,96541,93349,95826.5,96541,70955.5,0,2773162887,4,0,0,0,0,0,0,0,0,0,0,4,12.99038106,7,37,58,37,37,7,29.5,37,14.5,4,0,0,0,0,0,0,0,0,0,0,0,4,559.0193981,3,1294,1303,1294,1294,3,971.25,1294,325.75,4,5400.084091,3091,15624,25085,15624,15624,3185,12527.75,15624,6271.25,4,116.574815,37,325,497,325,325,67.5,261,325,124.25,4,134.3698255,1,319,934,319,319,307,317.25,319,233.5,0,2129328118,4,0,0,0,0,0,0,0,0,0,0,297,49,60,streamer,ended
590c27c3b25b2340027200d7,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,13,30,client_disc,ended
598c01b7269e0872b3114233,4,4,4,192165,105,0.291372544,0,0,423,7,6.82,4,4,4,4.028571429,105,0.874117631,0,0,219,11,10.46,2,2,2,2.085714286,105,0.525969572,0,0,620,6,6,6,6,6,5.904761905,105,0,0,0,0,0,0,0,0,0,0,155993,105,2.351551811,0,0,177,5,5,0,5,5,1.685714286,105,0.097124181,0,0,1,1,0.94,0,0,0,0.00952381,107,26.9660164,0,105,2135,105,103.56,3,38,81.2,19.95327103,107,1730.188941,2467,19704,377804,19704,18714.16,3187,3615,5295.2,3530.878505,0,107,0.499453802,19,20,2084,20,20,19,20,20,19.47663551,107,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,107,242.6738744,46067,48635,5134536,48635,48631.16,48000,48033,48143.6,47986.31776,0,0,107,0,0,0,0,0,0,0,0,0,0,107,2.72416681,4,31,558,31,29.32,5,5,8,5.214953271,107,996.340869,4084,12517,526416,12517,12349.24,4694,5070,5728.2,4919.775701,0,107,0.192441685,15,17,1710,17,16.92,16,16,16,15.98130841,107,0.453632191,1,2,138,2,2,1,2,2,1.289719626,107,0.435156887,1,3,127,3,3,1,1,2,1.186915888,107,0.604088322,59,63,6594,63,63,62,62,62,61.62616822,0,0,107,0,0,0,0,0,0,0,0,0,0,3157,69,60,client_disc,ended
59b8f553269e081ae6632053,5,3,5,12730,15,0.498887652,0,0,62,6,6,4,4,6,4.133333333,15,0.748331477,0,0,63,7,7,4,4,7,4.2,15,1.254325848,0,0,84,6,6,6,6,6,5.6,15,0,0,0,0,0,0,0,0,0,0,21003,15,1.247219129,0,0,70,5,5,5,5,5,4.666666667,15,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,886.7736752,4,2539,2568,2539,2539,5,5,2539,366.8571429,7,132.4164735,115,499,1224,499,499,120,130,499,174.8571429,7,0,0,0,0,0,0,0,0,0,0,7,33178.19481,378,96019,570662,96019,96019,95942,96000,96019,81523.14286,0,1862271195,7,0,0,0,0,0,0,0,0,0,0,7,18.43466123,35,88,300,88,88,35,36,88,42.85714286,7,0,0,0,0,0,0,0,0,0,0,0,7,1390.61032,13,3987,4065,3987,3987,13,13,3987,580.7142857,7,6096.439336,12584,30040,105749,30040,30040,12616,12679,30040,15107,7,487.8042431,927,2380,8310,2380,2380,997,1017,2380,1187.142857,7,25.54467875,0,73,438,73,73,73,73,73,62.57142857,0,2934810234,7,0,0,0,0,0,0,0,0,0,0,477,9,30,game,ended
59b8f553269e081ae6632053,5,4,5,34547,39,1.26449518,0,0,164,12,12,4,4,4,4.205128205,39,1.192238763,0,0,133,10,10,3,3,5,3.41025641,39,1.599227295,0,0,254,16,16,6,7,7,6.512820513,39,0,0,0,0,0,0,0,0,0,0,57004,39,0,0,0,0,0,0,0,0,0,0,39,2.054804668,0,0,13,13,13,0,0,0,0.333333333,19,12.18099878,-1,55,118,55,55,2,8,55,6.210526316,19,0,0,0,0,0,0,0,0,0,0,0,19,610.1465062,4,2737,2819,2737,2737,5,5,2737,148.3684211,19,86.47543004,113,514,2850,514,514,133,140,514,150,19,0,0,0,0,0,0,0,0,0,0,19,21314.67213,351,96115,1722116,96115,96115,95923,96058,96115,90637.68421,0,560662422,19,0,0,0,0,0,0,0,0,0,0,19,12.23613467,32,88,694,88,88,33,34,88,36.52631579,19,0,0,0,0,0,0,0,0,0,0,0,19,956.8271234,13,4298,4532,4298,4298,13,13,4298,238.5263158,19,3930.823393,12479,30196,256887,30196,30196,12590,12621,30196,13520.36842,19,279.3186903,906,2244,20430,2244,2244,1012,1039,2244,1075.263158,19,16.32834831,0,74,1316,74,74,73,73,74,69.26315789,0,1631903142,19,0,0,0,0,0,0,0,0,0,0,1185,9,30,game,ended
590c27c3b25b2340027200d6,2,4,3,54528,61,0.126983061,0,0,245,5,5,4,4,4,4.016393443,61,1.583304455,0,0,218,11,11,4,5,5,3.573770492,61,1.470666327,0,0,429,18,18,7,7,7,7.032786885,61,0,0,0,0,0,0,0,0,0,0,90005,61,0.126983061,0,0,1,1,1,0,0,0,0.016393443,61,0.126983061,0,0,1,1,1,0,0,0,0.016393443,30,47.16167229,0,109,1413,109,109,31.5,95.25,106.8,47.1,30,518.7437646,4640,7370,165096,7370,7370,5450,5848.25,6716.05,5503.2,0,30,0.48189441,19,20,581,20,20,19,20,20,19.36666667,30,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,30,136.4660967,47342,48161,1438718,48161,48161,47993.5,48003.25,48116.45,47957.26667,0,0,30,0,0,0,0,0,0,0,0,0,0,30,7.080881929,4,44,205,44,44,5.5,7,24.75,6.833333333,30,2508.4347,4134,11927,236777,11927,11927,8227.5,10227.75,11427.05,7892.566667,0,30,0.458257569,32,33,981,33,33,33,33,33,32.7,30,1.842703328,1,6,82,6,6,2.5,4.25,6,2.733333333,30,0,1,1,30,1,1,1,1,1,1,30,0.179505494,30,31,901,31,31,30,30,30.45,30.03333333,0,0,30,0,0,0,0,0,0,0,0,0,0,1858,28,60,client_disc,ended
590c27c3b25b2340027200d6,5,5,5,21812,25,0.195959179,0,0,124,5,5,5,5,5,4.96,25,1.083697375,0,0,196,10,10,8,8,9.7,7.84,25,1.631686244,0,0,144,13,13,5,6,11.5,5.76,25,0.783836718,0,0,4,4,4,0,0,2.8,0.16,36005,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,13,33.63500572,0,95,775,95,95,74,82.5,95,59.61538462,13,246.2041054,4292,5080,60580,5080,5080,4631,4910,5080,4660,0,13,0.498518515,19,20,254,20,20,20,20,20,19.53846154,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,78.21484597,47867,48174,624549,48174,48174,48027,48127,48174,48042.23077,0,0,13,0,0,0,0,0,0,0,0,0,0,13,2.299987137,9,16,134,16,16,9,11.5,16,10.30769231,13,211.7836341,3607,4367,51571,4367,4367,3935,4101.5,4367,3967,0,13,0.461538462,32,33,425,33,33,33,33,33,32.69230769,13,1.624516314,6,11,94,11,11,7,8,11,7.230769231,13,0,1,1,13,1,1,1,1,1,1,13,0,30,30,390,30,30,30,30,30,30,0,0,13,0,0,0,0,0,0,0,0,0,0,778,19,30,client_disc,ended
590c27c3b25b2340027200d8,4,1,5,6365,8,0.695970545,0,0,37,5,5,5,5,5,4.625,8,0.707106781,0,0,40,6,6,5,5.75,6,5,8,0.695970545,0,0,19,3,3,2.5,3,3,2.375,8,0,0,0,0,0,0,0,0,0,0,10503,8,4456.815341,0,0,13523,13482,13482,6,6,13482,1690.375,8,0,0,0,0,0,0,0,0,0,0,4,13.82931669,11,45,102,45,45,23,41.75,45,25.5,4,0,0,0,0,0,0,0,0,0,0,0,4,1935.855754,4,4476,4492,4476,4476,6,3358.75,4476,1123,4,367.6996057,42,1066,1988,1066,1066,440,920,1066,497,4,0,0,0,0,0,0,0,0,0,0,4,39777.94133,213,96658,272196,96658,96658,87662.5,96497.5,96658,68049,0,612216057,4,0,0,0,0,0,0,0,0,0,0,4,16.99080634,15,57,111,57,57,19.5,47.75,57,27.75,4,0,0,0,0,0,0,0,0,0,0,0,4,2617.994796,13,6059,6098,6059,6059,13,4547.5,6059,1524.5,4,7901.975133,13338,31686,72004,31686,31686,13490,27174,31686,18001,4,154.4287862,252,635,1478,635,635,295.5,552.25,635,369.5,4,31.46823796,0,73,218,73,73,72.5,73,73,54.5,0,3926335302,4,0,0,0,0,0,0,0,0,0,0,265,9,30,streamer,ended
590c27c3b25b2340027200d6,5,5,5,2729,4,0.5,0,0,18,5,5,4.5,5,5,4.5,4,0.829156198,0,0,17,5,5,4.5,5,5,4.25,4,1.299038106,0,0,13,4,4,4,4,4,3.25,4,0,0,0,0,0,0,0,0,0,0,4502,4,1.299038106,0,0,9,3,3,3,3,3,2.25,4,0,0,0,0,0,0,0,0,0,0,2,7,0,14,14,14,14,7,14,14,7,2,161.5,5018,5341,10359,5341,5341,5179.5,5341,5341,5179.5,0,2,0,19,19,38,19,19,19,19,19,19,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,13,48094,48120,96214,48120,48120,48107,48120,48120,48107,0,0,2,0,0,0,0,0,0,0,0,0,0,2,71,6,148,154,148,148,77,148,148,77,2,1966,5535,9467,15002,9467,9467,7501,9467,9467,7501,0,2,0.5,32,33,65,33,33,32.5,33,33,32.5,2,0,3,3,6,3,3,3,3,3,3,2,0,1,1,2,1,1,1,1,1,1,2,0,30,30,60,30,30,30,30,30,30,0,0,2,0,0,0,0,0,0,0,0,0,0,137,13,30,client_disc,ended
